tweet_id,time_created,url,username,tweet,like_count,reply_count,quote_count,retweet_count
1956142749482410145,2025-08-14 23:55:49+00:00,https://x.com/Pandaoftwo/status/1956142749482410145,Pandaoftwo,Pasti pengalihan isu dari film merah putih one for all 😍,2,0,0,0
1955963346072776727,2025-08-14 12:02:56+00:00,https://x.com/ardisatriawan/status/1955963346072776727,ardisatriawan,"Dalam seminggu Menteri Keuangan bikin beberapa pernyataan.

Semuanya blunder.

Sengaja kah?",1663,58,16,295
1956142123771945046,2025-08-14 23:53:20+00:00,https://x.com/RezzaVgnc/status/1956142123771945046,RezzaVgnc,ga sabar nge review merah putih one for all di letterbox,0,0,0,0
1956140658642837743,2025-08-14 23:47:31+00:00,https://x.com/AdriantoRafid/status/1956140658642837743,AdriantoRafid,"Terus masalahnya apa? kalo gak suka yg tinggal gak nonton. banyak yg dukung karya anak bangsa kok. Buat Kalian Yang Ngehujat Merah Putih One For All, Kalian harus Nonton dulu dah ni animasi gw jamin setelah kalian nonton pasti kalian bakalan sadar kalo karya anak bangsa yg didana",0,4,0,0
1956138560383533188,2025-08-14 23:39:10+00:00,https://x.com/grok/status/1956138560383533188,grok,"@vin_lesmono @Dimasfindi @infoXwor_ @theycallmee_G Haha, bijak sekali pilihanmu! Upin Ipin memang jauh lebih berkualitas—animasi halus, cerita mendidik. Merah Putih: One for All malah dikritik habis di IMDb (rating rata-rata 1.5/10) karena grafis amatir. Skip saja, nonton yang bikin senang!",2,1,0,0
1956138450761228479,2025-08-14 23:38:44+00:00,https://x.com/randykaba_/status/1956138450761228479,randykaba_,"#JanganNonton MERAH PUTIH ONE FOR ALL!!! 

Jangan bikin laku filmnya hanya untuk rasa penasaran. Buat yg punya link bajakannya (kalo ada), share aja buat netijen yg penasaran.",1,1,0,0
1956138105557381444,2025-08-14 23:37:22+00:00,https://x.com/papih_rempong/status/1956138105557381444,papih_rempong,La thazan over merah putih one for all. Serius pengen nonton merah putih karena sangat nasionalisme wkkwkw,0,0,0,0
1955896769440833715,2025-08-14 07:38:23+00:00,https://x.com/txtanakbioskop/status/1955896769440833715,txtanakbioskop,"Hari ini cukup unik. 3 genre berbeda tayang di slot minggu kemerdekaan.

TINGGAL MENINGGAL
LA TAHZAN
PANGGILAN DARI KUBUR

Mana yang bakalan mendominasi opening day dan mana yang kamu pilih untuk ditonton duluan? https://t.co/eKU3gpt3v2",71,22,8,14
1956138028931670140,2025-08-14 23:37:04+00:00,https://x.com/tutumenggerutu/status/1956138028931670140,tutumenggerutu,"Setelah liat video penjelasan merah putih one for all, kasian juga mereka di tuduh yang engga2, mulai dari dapet dana 6,7m dari pemerintah yang sebenernya gaada, dituduh punya pemerintah padahal bukan, dll. Sebenernya mereka cuma boomer yang pengen meriahkan kemerdekaan aja ges",3,1,0,0
1956137262384890158,2025-08-14 23:34:01+00:00,https://x.com/RaihanH98/status/1956137262384890158,RaihanH98,"This movie genuinely isn't as bad as the trailer makes it out to be. Netflix marketing team fucks up yet again

Also it came out the same day as Merah Putih: One For All and the newest Demon Slayer movie, so I don't know if I should brag about watching this one or not https://t.co/pAUyXeQU7x",10,0,0,1
1956136790622134606,2025-08-14 23:32:08+00:00,https://x.com/Orochimaru_____/status/1956136790622134606,Orochimaru_____,"@somexthread Si kumis kacamata ini mirip di animasi ""merah putih. One for all"" jirrr 🤭🤭",1,0,0,0
1956135671346946218,2025-08-14 23:27:41+00:00,https://x.com/nayrdneh/status/1956135671346946218,nayrdneh,"Ayo kita cinema date, merah putih nonton one for all 😹",0,0,0,0
1956134687908434155,2025-08-14 23:23:47+00:00,https://x.com/TheaRizkyyy/status/1956134687908434155,TheaRizkyyy,@gajdibaliknnya @infoXwor_ https://t.co/MIRtGdlP3z,13,1,1,3
1956134615556743665,2025-08-14 23:23:30+00:00,https://x.com/rimapurwasih/status/1956134615556743665,rimapurwasih,Suara burung kakaktua di film Merah Putih One For All yg mirip suara monyet https://t.co/g1hFt3IbVX,3,0,0,0
1956133498282180978,2025-08-14 23:19:03+00:00,https://x.com/meong_station/status/1956133498282180978,meong_station,"saran nonton
Demon Slayer Infinity Castle vs Merah Putih One for all ?? 🫡",0,0,0,0
1956131930975690883,2025-08-14 23:12:50+00:00,https://x.com/fuadaafdhal/status/1956131930975690883,fuadaafdhal,@pilarisme film merah putih one for all juga sampah,0,1,0,0
1956131869415891293,2025-08-14 23:12:35+00:00,https://x.com/sickatsaturn/status/1956131869415891293,sickatsaturn,Merah putih one for all ini kayaknya lebih seru nontonin reviewnya deh,0,0,0,0
1956131754647150601,2025-08-14 23:12:08+00:00,https://x.com/VIVAcoid/status/1956131754647150601,VIVAcoid,"Film animasi nasional terbaru Merah Putih: One for All resmi tayang di bioskop mulai hari ini, Kamis, 14 Agustus 2025.

Mengusung tema patriotisme, film ini hanya dirilis di lokasi terbatas di sejumlah kota di Indonesia.

Di Jakarta, Merah Putih: One for All hanya dapat disaksikan di tiga bioskop XXI, yaitu: XXI Kelapa Gading
XXI Kemang Village
XXI Puri

Di wilayah penyangga ibu kota, jadwal tayang juga sangat terbatas.
Bogor hanya mendapat satu lokasi, yakni Metmall Cileungsi.
Depok pun hanya memutar film ini di satu bioskop, sementara Tangerang hanya di XXI Alam Sutera.
Untuk wilayah Bekasi, film ini tayang di XXI Mega Bekasi.

Beberapa kota besar di luar Jabodetabek juga masuk daftar penayangan, di antaranya:
Bandung: Ciwalk XXI
Semarang: DP Mall XXI
Surabaya: Ciputra World XXI

Seluruh bioskop yang masuk dalam daftar ini menyediakan lima jam tayang setiap harinya.

Baca selengkapnya disini: https://t.co/H79dOv6uI3
___
#vivanews #animasi #merahputihoneforall",1,0,0,0
1956131515336941714,2025-08-14 23:11:11+00:00,https://x.com/fuadaafdhal/status/1956131515336941714,fuadaafdhal,sampah kali wak merah putih one for all betol betol tayang di bioskop,0,0,0,0
1956131406054101278,2025-08-14 23:10:45+00:00,https://x.com/HaloEdwin08/status/1956131406054101278,HaloEdwin08,"@slvrsulfadiazin Mas ,, gak liat merah putih one for all?😭😭😭",0,0,0,0
1956131011311620254,2025-08-14 23:09:10+00:00,https://x.com/kompascom/status/1956131011311620254,kompascom,"Film animasi Merah Putih: One for All besutan sutradara Endiarto resmi tayang serentak di sejumlah layar lebar Indonesia pada Kamis (14/8/2025).

~LL #JadwalTayang #FilmMerahPutih https://t.co/nkZhfJ5Yqn",1,2,0,0
1956130883557318990,2025-08-14 23:08:40+00:00,https://x.com/kompascom/status/1956130883557318990,kompascom,"Film animasi Indonesia terbaru Merah Putih: One For All mulai tayang di bioskop pada Kamis (14/8/2025).

~LL #OneForAll #FilmMerahPutih https://t.co/Buy43AVvqI",2,0,0,0
1956129420735078445,2025-08-14 23:02:51+00:00,https://x.com/cookie_creaker/status/1956129420735078445,cookie_creaker,when yaa nonton merah putih one for all bareng kamu🙂,1,13,0,0
1956129307006525798,2025-08-14 23:02:24+00:00,https://x.com/angganion/status/1956129307006525798,angganion,Merah putih one for all &gt; Jumbo,0,0,0,0
1955997547346190622,2025-08-14 14:18:50+00:00,https://x.com/kemgelapan/status/1955997547346190622,kemgelapan,"PENGALAMAN SPIRITUAL 

MENYANYIKAN LAGU INDONESIA RAYA DI TENGAH FILM MERAH PUTIH ONE FOR ALL (FILMNYA MASIH LANJUT SETELAH SCENE INI).

MERDEKAAAA!!! https://t.co/Zd7vwgEThM",2581,127,232,595
1956128705744359730,2025-08-14 23:00:01+00:00,https://x.com/TheStupidLolo/status/1956128705744359730,TheStupidLolo,"#IndonesiaTheGreatSong
#ZMovieGrade

MERAH PUTIH: ONE FOR ALL (2025)

https://t.co/dElYYAyDJ8",0,0,0,0
1956127629876052019,2025-08-14 22:55:44+00:00,https://x.com/y28files/status/1956127629876052019,y28files,yang boleg nonton merah putih one for all cuman ngelantur,0,0,0,0
1956124092526166235,2025-08-14 22:41:41+00:00,https://x.com/FebrianRama4/status/1956124092526166235,FebrianRama4,Itu bapak bapak goblok pembuat merah putih one for all bener bener gak tau diri ya HAHAHAHAH,0,0,0,0
1956121919495016497,2025-08-14 22:33:03+00:00,https://x.com/BarcaaInside/status/1956121919495016497,BarcaaInside,Film Merah Putih: One For All jadi tayang apa engga?,12,6,0,0
1956117465551003722,2025-08-14 22:15:21+00:00,https://x.com/bbluedaisy_/status/1956117465551003722,bbluedaisy_,STOP TALKING ABOUT MERAH PUTIH ONE FOR ALL PLISS.. ASELI RAMEIN YG LAIN AJA DAN STOP NGE HYPE APAPUN DARI MER4H PUTIH!!!! https://t.co/wyC3xie7pZ,1,0,0,1
1956115009836310613,2025-08-14 22:05:35+00:00,https://x.com/saintpooney/status/1956115009836310613,saintpooney,"Kabarnya yang nonton Merah Putih One For All bakal dapet perlindungan hukum dari negara.
Datanya sudah dicatat dan disimpan oleh Sekretariat Negara.
Bisa difotokopi bila diperlukan.",0,0,0,0
1955971892235657607,2025-08-14 12:36:53+00:00,https://x.com/azzamkalakazam/status/1955971892235657607,azzamkalakazam,Pengalaman tergila gue nonton bioskop seumur hidup; pas tadi nonton Merah Putih One for All di ending  diputerin lagu Indonesia Raya daN SEMUA ORANG DI STUDIO BERDIRI SERENTAK DAN HORMAT KE LAYAR BIOSKOP ALIAS GILAAAAAAAA,2856,198,350,156
1956114916898955309,2025-08-14 22:05:13+00:00,https://x.com/RezaTristianto/status/1956114916898955309,RezaTristianto,"Tolong infokan nobar film Merah Putih One For All
Pengen liat sebetapa jele... eh maksudnya seberapa bagus filmnya sih
Karya anak bangsa yg memaluka... duh salah maksudnya yg membanggakan kita semua gitu
Ini mulut salah mulu daritadi maaf

Bismillah diangkat jadi wakil menteri",0,0,0,0
1956113586629304500,2025-08-14 21:59:56+00:00,https://x.com/Terracity_/status/1956113586629304500,Terracity_,"Hehe, analogi ngawurku kenapa kok judulnya Merah Putih One For All nggak di Indonesiain semua padahal itu film nasionalisme adalah asal ceplos aja. Kebetulan filmaker pas posisi jengah garap film, tiba-tiba bikin kopi sambil nonton SCTV.",0,0,0,0
1956112744270454887,2025-08-14 21:56:35+00:00,https://x.com/jijirnyinyir/status/1956112744270454887,jijirnyinyir,"Alur cerita full Merah Putih One for All:
No need to watch it thanks to the survivor @ObiWan_Catnobi",1,0,0,0
1956003209408905704,2025-08-14 14:41:20+00:00,https://x.com/ObiWan_Catnobi/status/1956003209408905704,ObiWan_Catnobi,"Konfliknya sederhana, asli.

Ada bocil pemburu satwa yg ga terima dia ga masuk tim Merah Putih (tim pengebar bendera). Dia jadinya nyenbunyiin bendera dibantu omnya, si Hansip Obama itu. NAMUN TIDAK ADA PENYELESAIAN KONFLIK",26,2,1,9
1956111293691388032,2025-08-14 21:50:49+00:00,https://x.com/Kofindo/status/1956111293691388032,Kofindo,"Film baru 📢
Kamis, 14/8

Tayang
1. Merah Putih One For All🆕
2. La Tahzan: Cinta, Dosa, Luka...🆕
3. Tinggal Meninggal🆕
4. Panggilan dari Kubur🆕
5. Pamali: Tumbal 
6. Panggil Aku Ayah 
7. Lyora: Penantian Buah Hati  
8. Sihir Pelakor 
9. Rego Nyowo  

&gt;&gt;",1,1,0,2
1956107761437303176,2025-08-14 21:36:47+00:00,https://x.com/Kofindo/status/1956107761437303176,Kofindo,"[Hari 1#] Jadwal pemutaran film Merah Putih One For All, Kamis (14/8):

DP
13:50 15:15 16:40 18:05 19:30",0,0,0,0
1956107685751087614,2025-08-14 21:36:29+00:00,https://x.com/Kofindo/status/1956107685751087614,Kofindo,"Di Kota Semarang, film Merah Putih One For All hanya tayang di bioskop DP Mall.

#Semarang 
#kofindo",0,1,0,0
1956107560903496173,2025-08-14 21:35:59+00:00,https://x.com/SumgudS/status/1956107560903496173,SumgudS,@spesian23 Duitnya dipake buat bikin merah putih one for all,0,0,0,0
1956107346662580593,2025-08-14 21:35:08+00:00,https://x.com/Kofindo/status/1956107346662580593,Kofindo,"Film Merah Putih One For All tayang hari ini, Kamis tanggal 14 Agustus 2025. Berdurasi 70 menit, film bergenre animasi ini berkategori Semua Umur (SU).

Produksi by Perfiki Kreasindo

#FilmIndonesia 
#Kofindo https://t.co/Po8vG0Bmxm",0,1,0,3
1956104090544693532,2025-08-14 21:22:12+00:00,https://x.com/srrirackha/status/1956104090544693532,srrirackha,"Merah Putih one for all ini cuman tayang di DP mall yaa,dan tempat tersebut bioskopnya paling mahal di Kota ini. Absolute cinema https://t.co/jliyGBOW9X",0,0,0,0
1956102406678438041,2025-08-14 21:15:31+00:00,https://x.com/TPaket24650/status/1956102406678438041,TPaket24650,@somexthread Yg laki2 mirip sama pemeran merah putih one for all,0,0,0,0
1956101019860877613,2025-08-14 21:10:00+00:00,https://x.com/radaraktual/status/1956101019860877613,radaraktual,"5 Aspek Krusial Film Merah Putih One For All, Proyek Kontroversi Rp. 6,7 Miliar Yang Dikebut 2 Bulan

https://t.co/97KNW0X6ba",0,0,0,0
1956100526816280847,2025-08-14 21:08:02+00:00,https://x.com/AskPerplexity/status/1956100526816280847,AskPerplexity,"Film animasi ""Merah Putih: One for All"" memang menuai banyak kritik tajam dari publik dan netizen, terutama soal kualitas animasi yang dianggap sangat rendah, efek suara yang dinilai buruk, serta penggunaan aset murah dari internet yang memicu tanda tanya besar—padahal dana produksi disebut mencapai Rp6,7 miliar.

Proses produksinya juga sangat singkat, hanya sekitar satu bulan, dan di media sosial beredar dugaan beberapa aset karakter maupun latar dibeli dari platform online seperti Daz3D seharga belasan dolar saja, sehingga dianggap tidak sebanding dengan biaya yang dikeluarkan.

Selain itu, banyak review di IMDb dan media sosial menyebutkan jalan cerita amburadul, pacing yang berantakan, dialog kaku, serta animasi dan ekspresi karakter yang kurang hidup. Beberapa penonton memang ada yang apresiasi pesan kebangsaan dan keberagaman dalam ceritanya, tapi mayoritas menilai eksekusi teknis filmnya masih jauh dari standar tayang layar lebar atau industri animasi sekelas internasional.

Sebagai perbandingan, film animasi Indonesia lain seperti ""Jumbo"" justru dipuji dari segi kualitas produksi dan respon penonton, bahkan disebut “langit dan bumi” jika dibanding dengan ""Merah Putih: One for All"".

Kesimpulannya, kontroversi utama film ini memang berpusat pada kualitas teknis (animasi, sound effect, aset grafis), plot yang dinilai sangat lemah, serta transparansi dana produksi yang diragukan banyak pihak.",0,0,0,1
1956100130119278809,2025-08-14 21:06:28+00:00,https://x.com/_0nlyfriend/status/1956100130119278809,_0nlyfriend,"ternyata masih ada orang yg mau nonton merah putih one for all, stop kasih panggung ke film jelek (aset nyolong, ost pake ai, dialog kaku, dubber jg ngasal)",2,0,0,0
1956099791492145172,2025-08-14 21:05:07+00:00,https://x.com/grok/status/1956099791492145172,grok,"Film animasi Indonesia ""Merah Putih: One for All"" (rilis 14 Agt 2025) ceritakan anak-anak selamatkan bendera untuk Hari Kemerdekaan. Tapi kontroversial: kualitas animasi kaku, plot berantakan, efek suara buruk, pakai aset murah online. Biaya Rp6,7 miliar dianggap sia-sia, kritik tajam di medsos & IMDb (rating rendah). Produser bela, pemerintah tolak dana. Banyak bilang memalukan industri animasi Indo.",1,1,0,0
1956099416018051559,2025-08-14 21:03:38+00:00,https://x.com/IckurM/status/1956099416018051559,IckurM,@GoodRecom @grok ada apa dengan film merah putih one for all?,1,1,0,0
1956085574437363754,2025-08-14 20:08:37+00:00,https://x.com/aightfeelgewd/status/1956085574437363754,aightfeelgewd,Semua yg terlibat dalam film merah putih: one for all pasti pada nyinte semua! yakin gue.,0,0,0,0
1956084416893345901,2025-08-14 20:04:01+00:00,https://x.com/pradannaf/status/1956084416893345901,pradannaf,"Jam segini tetiba kepikiran merah putih one for all apa sengaja dibuat utk nutupin isu yg punya potensi bikin unstable negara yaak, tp dgn budget &amp; effort yg dikeluarkan apakah sebanding dgn isu yg akan ditutupi? Tau dah wkwkwk",1,0,0,0
1956083406502023627,2025-08-14 20:00:01+00:00,https://x.com/radaraktual/status/1956083406502023627,radaraktual,"Mirip Film Merah Putih One for All, Berapa Harga Aset Animasi di Reallusion Content Store?

https://t.co/obP1B2muyC",0,0,0,0
1956082122307068248,2025-08-14 19:54:54+00:00,https://x.com/tekarok007/status/1956082122307068248,tekarok007,"Semoga jadi tayang di bioskop seluruh Indonesia, Merah Putih One For All. 
Kapan lagi nonton bioskop bisa nyanyi sambil standing ovation satu ruangan dan nambah temen baru. https://t.co/myveSD8QYr",11,4,0,2
1956080980562993453,2025-08-14 19:50:22+00:00,https://x.com/kkuramble/status/1956080980562993453,kkuramble,"merah putih one for all, one for all ktnya bkn bahasa asing🤭 dah rusak rusak, yg rusak generasi skrg atau generasi klian ya🥴",0,0,0,0
1956080869246128623,2025-08-14 19:49:56+00:00,https://x.com/tekarok007/status/1956080869246128623,tekarok007,"Abis Nonton Merah Putih One For All:
1. Nasionalis Naik
2. Punya temen baru satu hall
3. Absolute cinema 

Kapan tayang di seluruh  bioskop Indonesia lainny🥲 https://t.co/0CmOSF5lP8",27,2,0,6
1956076324583284767,2025-08-14 19:31:52+00:00,https://x.com/jogja_base/status/1956076324583284767,jogja_base,"Nonton film animasi burik ""Merah Putih One for All"" wkwkwk. Sender M yaa btw jog",1,5,0,0
1956072216157937857,2025-08-14 19:15:33+00:00,https://x.com/AdyaParamita/status/1956072216157937857,AdyaParamita,"@RandomBoyOnTwit ""Pengalaman tergila gue nonton bioskop seumur hidup; pas tadi nonton Merah Putih One For All-"" STOP, LU NGAPAIN NONTON BJIRR???",0,0,0,0
1956071077182103856,2025-08-14 19:11:01+00:00,https://x.com/ballcheesee/status/1956071077182103856,ballcheesee,@nssgorgoreng merah?? merah putih?? merah putih one for all??😱 teori konspirasi kh ini,0,1,0,0
1956069996108394864,2025-08-14 19:06:43+00:00,https://x.com/moviemnfs/status/1956069996108394864,moviemnfs,"‘Merah Putih: One for All' mvs debuts with 720 admissions on the first day of its premiere.

(via Cinepoint) https://t.co/TVZTKEcNLm",3,0,1,1
1956069742541988125,2025-08-14 19:05:43+00:00,https://x.com/macchiatoadd/status/1956069742541988125,macchiatoadd,@noothing_here Merah putih one for all film animasi terbaik ga ada kah ?,0,0,0,0
1956067970977030510,2025-08-14 18:58:40+00:00,https://x.com/Tooru_029/status/1956067970977030510,Tooru_029,"INFO PLIS YANG PUNYA FILM merah putih one for all GW PENASARAN BNGT ANJGG, 5K PUN GW BAYAR TAPI KAGA UNTUK BIOSKOPNYAA 😊😊😊
ADA YG JUAL GA SI?? HSJAHSKAJ",0,0,0,0
1956067032631533921,2025-08-14 18:54:57+00:00,https://x.com/DavidBeatt/status/1956067032631533921,DavidBeatt,diriku lebih tidak percaya ada mahakarya agung merah putih one for all,48,4,0,1
1956031427512033687,2025-08-14 16:33:28+00:00,https://x.com/cffelntcg/status/1956031427512033687,cffelntcg,@CeciliaLieberia Diriku saat smp pasti tidak percaya kalau dikasihtau davidbeatt suatu saat jadi gepeng,2,0,1,0
1956066713709240602,2025-08-14 18:53:41+00:00,https://x.com/ChangedStar/status/1956066713709240602,ChangedStar,@twinesok darimananya sih orang2 pada kira aku anak iup😔… tinggi ini hanya bisa didapatkan ketika nonton merah putih one for all selama 💯 kali👊💥,0,1,0,0
1956065640428790198,2025-08-14 18:49:25+00:00,https://x.com/terkenalcoid/status/1956065640428790198,terkenalcoid,Pengumuman! Film Animasi Merah Putih One for All Batal Tayang https://t.co/7gkpbK55IV,0,0,0,0
1956065552243572969,2025-08-14 18:49:04+00:00,https://x.com/DaffaEAA/status/1956065552243572969,DaffaEAA,bjb bjm ga ada yg nayangkan merah putih one for all... kecewaa,0,2,0,0
1956064672198877554,2025-08-14 18:45:34+00:00,https://x.com/nameless_str4y/status/1956064672198877554,nameless_str4y,"Can we all agree?
Yang masih mau nonton ""Merah Putih One For All"" semuanya TOLOL!",2,0,0,0
1956062406532104329,2025-08-14 18:36:34+00:00,https://x.com/jjangpim/status/1956062406532104329,jjangpim,"Makasih banyak merah putih one for all, thanks to you i got my first hit tweet😭🙏🏻 https://t.co/cBt4QUmGxX",0,1,0,0
1956060352082534611,2025-08-14 18:28:24+00:00,https://x.com/notkoopi/status/1956060352082534611,notkoopi,Whats even merah putih one for all abt,0,0,0,0
1956058558799470702,2025-08-14 18:21:16+00:00,https://x.com/beautifoolblur/status/1956058558799470702,beautifoolblur,yang masi nonton merah putih one for all itu dongo semua apa gimana ya ?,0,0,0,0
1956057589575508429,2025-08-14 18:17:25+00:00,https://x.com/yourboytiff/status/1956057589575508429,yourboytiff,Nonton merah putih one for all dimana ya?,0,1,0,0
1956056758595805381,2025-08-14 18:14:07+00:00,https://x.com/jakiirou/status/1956056758595805381,jakiirou,"Setuju. Cukup ga usah ditonton.
Lagian ngapain nonton merah putih one for all kalo ga ada scene #AdiliJokowi 😞",0,0,0,0
1955537246196752838,2025-08-13 07:49:46+00:00,https://x.com/smekdoncat/status/1955537246196752838,smekdoncat,Gue si takut ya kalo satu film bisa didesak buat menarik/ditarik peredarannya hanya karena enggak sesuai nilai yang sangat subjective seperti bagus atau jelek.,1147,78,268,260
1956055599726387430,2025-08-14 18:09:31+00:00,https://x.com/jefrigro/status/1956055599726387430,jefrigro,"risih banget denger kata ""hati-hati"" di trailernya merah putih one for all",0,0,0,0
1956055312148128255,2025-08-14 18:08:22+00:00,https://x.com/tekukcoty/status/1956055312148128255,tekukcoty,kenapa si jokes film animasi merah putih: one for all selalu lucu??? gue gakuatt bgt demi allah pada kocak semua jokesnya 😭😭,0,0,0,0
1956053082342576168,2025-08-14 17:59:31+00:00,https://x.com/harapanrakyat_/status/1956053082342576168,harapanrakyat_,"Tuai Kontroversi dan Kritik Pedas Warganet, Film Merah Putih One for All Batal Tayang di Bioskop? https://t.co/vgLamHnBGI",0,0,0,0
1956052974486348052,2025-08-14 17:59:05+00:00,https://x.com/MagicZer/status/1956052974486348052,MagicZer,@daesdaisy Merah putih one for all,0,1,0,0
1956052166155886785,2025-08-14 17:55:52+00:00,https://x.com/ineedblunts/status/1956052166155886785,ineedblunts,infokan bajakan merah putih one for all,1,0,0,0
1956051563459567822,2025-08-14 17:53:29+00:00,https://x.com/Pan_san256/status/1956051563459567822,Pan_san256,"Percuma lu koar-koar boikot MERAH PUTIH ONE FOR ALL kalo ujung-ujungnya masih lu tonton filmnya karena penasaran sehina apa filmnya. Karena dengan itu lu bakal naikin jumlah penonton film ini, bahkan lu ngasih mereka duit. 

Boikot kok ditonton, lucu https://t.co/nF8ObWEMDd",2,1,0,0
1956050654990102717,2025-08-14 17:49:52+00:00,https://x.com/rifaldyrizki/status/1956050654990102717,rifaldyrizki,bingung mau nonton demon slayer atau merah putih one for all,0,0,0,0
1956050616859681202,2025-08-14 17:49:43+00:00,https://x.com/mschmcr/status/1956050616859681202,mschmcr,"Tim produksi film MERAH PUTIH ONE FOR ALL :

TERIMA KASIH HUJATAN DAN KEFOMOAN SAUDARA2 SEMUA 

*sambil ngelus aer mata pake duit*",1,0,0,0
1956050381580198162,2025-08-14 17:48:47+00:00,https://x.com/wooshikhee/status/1956050381580198162,wooshikhee,"eh gw muak bgt anjing moviemenfess bahas merah putih one for all gw unfoll sama mute juga anjir muak gw liat mf nya, mau jokes kek mau review kek MUAKKKK film jelek begitu lewat mulu anjing",0,0,0,0
1956049564777238766,2025-08-14 17:45:32+00:00,https://x.com/newbiyhhh/status/1956049564777238766,newbiyhhh,yang nonton merah putih one for all gimana seru ga,0,0,0,0
1956049415992734193,2025-08-14 17:44:57+00:00,https://x.com/CallMeHusnu/status/1956049415992734193,CallMeHusnu,"Kali ini aku setuju sama netizen, mendingan nonton Demon slayer atau Tinggal Meninggal aja drpd Merah Putih One for All 🤣 Bisa masuk bioskop krn ada campurtangan pemerintah, beneran dah ini. Pemerintah suka ngurusin hal2 nggak penting. Lawak banget 🤣🤣 #gaysemarang #semarang",4,0,0,0
1956048340707369448,2025-08-14 17:40:40+00:00,https://x.com/OmLodyy/status/1956048340707369448,OmLodyy,Bahkan dubbernya Merah putih one for all bilang animasinya jelek 🤣🤣,0,0,0,0
1956047217686667676,2025-08-14 17:36:12+00:00,https://x.com/adamreinvented/status/1956047217686667676,adamreinvented,"Something could be so bad that you're curious about it, brah. Like, I'm feeling watching Ice Cube's War of the Worlds right now 😭 and Merah Putih: One for All. Fuck. Okay. I should stop.",0,0,0,0
1956046980813295978,2025-08-14 17:35:16+00:00,https://x.com/jajaejak/status/1956046980813295978,jajaejak,Merah Putih One For All kayanya bakalan lebih rame timbang GJLS 🤣🤣,0,0,0,0
1956046354003988574,2025-08-14 17:32:47+00:00,https://x.com/physicsroblox/status/1956046354003988574,physicsroblox,@ultamilkmatcha knp ga nonton merah putih one for all,0,1,0,0
1956046001623720274,2025-08-14 17:31:23+00:00,https://x.com/PrincehuseinNB/status/1956046001623720274,PrincehuseinNB,date idea: nonton merah putih one for all,4,1,2,2
1956045102381719821,2025-08-14 17:27:48+00:00,https://x.com/purpocado/status/1956045102381719821,purpocado,Merah putih one for all pengalihan isu raja ampat? 🤯,0,0,0,0
1956044665553346567,2025-08-14 17:26:04+00:00,https://x.com/tekarok007/status/1956044665553346567,tekarok007,"Semangat 45, tidak mudah putus asa.
Iron Man saja awal tayang kayak kaleng rombengan berjalan sebelum sekeren sekarang.

https://t.co/Q8TJPPoDEU",4,1,0,1
1956044397294022703,2025-08-14 17:25:00+00:00,https://x.com/jarijemariratu/status/1956044397294022703,jarijemariratu,merah putih one for all itu kok gk ad di cgv pwt sih.....,0,1,0,0
1956044361336283371,2025-08-14 17:24:51+00:00,https://x.com/revigfr/status/1956044361336283371,revigfr,"Aku, kinda mau nonton Merah Putih One for All just because aku suka banget nonton film yang unforgivingly JELEK kek yang gaada bagus-bagusnya samsek

I do like having good films di bioskop tp hear me out..

✨“diversity”✨",0,0,0,0
1956044230440460343,2025-08-14 17:24:20+00:00,https://x.com/Rahachu/status/1956044230440460343,Rahachu,"Keren juga nih fengbes, @kalopsia_aura raa adain nobar Merah Putih One For All dong",1,1,0,0
1955862864872530365,2025-08-14 05:23:39+00:00,https://x.com/Ittachannnn/status/1955862864872530365,Ittachannnn,"Nobar yuk😎

https://t.co/8lKNYgszst https://t.co/SYLTX9pu9N",2,0,2,2
1956042835972772022,2025-08-14 17:18:48+00:00,https://x.com/toyotatty/status/1956042835972772022,toyotatty,kayanya masih bagusan narasi dan penulisan story event 17 agustus cdid tahun lalu dibanding merah putih one for all,0,0,0,0
1956042759649063272,2025-08-14 17:18:30+00:00,https://x.com/artupssss/status/1956042759649063272,artupssss,stres yg nonton merah putih one for all stres semua stres,1,1,0,1
1956041725564346383,2025-08-14 17:14:23+00:00,https://x.com/abdlrohmn/status/1956041725564346383,abdlrohmn,"Film animasi bertema kebangsaan
""Merah Putih One for All"" mungkin
bisa jadi contoh nyata… https://t.co/zPajyIaOf9",0,1,0,0
1956040357445345752,2025-08-14 17:08:57+00:00,https://x.com/HanaCocktails/status/1956040357445345752,HanaCocktails,"demi apapun 
aku sedih ga jadi nonton merah putih one for all

kek, kapan lagi nonton film jelek di bioskop

jelek secara total
360 jeleknya

once in a life time

pasti ngakaknya dapet bgt

aku liat org2 yg udah nonton

jujur iri bgst",2,3,0,0
1956040253225230352,2025-08-14 17:08:32+00:00,https://x.com/bay_Wina/status/1956040253225230352,bay_Wina,"Salut dan #Sikap untuk penyintas Merah Putih One For All dan angkat topi untuk teman"" yang nonton di Surabaya, tidak salah julukan sebagai Kota Pahlawan melekat di nadi arek"" Suroboyo karena anda rela meluangkan waktu serta berkorban untuk menonton karya satu ini #HidupJokowi",3,0,1,1
